tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
815,2014-12-12 18:04:48,2014-12-12 18:18:23,530,11 Ave & W 59 St,40.771522,-73.990541,488,W 39 St & 9 Ave,40.75645824,-73.99372222,18068,Subscriber,1948,male,""
454,2017-09-18 18:11:15,2017-09-18 18:18:50,3260,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,347,Greenwich St & W Houston St,40.728846,-74.008591,30924,Subscriber,1949,male,""
588,2014-06-21 23:06:21,2014-06-21 23:16:09,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,339,Avenue D & E 12 St,40.72580614,-73.97422494,18060,Subscriber,1952,male,""
1420,2017-07-24 17:18:00,2017-07-24 17:41:41,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,27131,Subscriber,1951,male,""
498,2018-02-24 09:53:32.847,2018-02-24 10:01:51.821,265,Stanton St & Chrystie St,40.72229346,-73.99147535,174,E 25 St & 1 Ave,40.7381765,-73.97738662,30320,Subscriber,2001,male,""
199,2018-04-20 19:55:59.651,2018-04-20 19:59:19.064,410,Suffolk St & Stanton St,40.72066442,-73.98517977,266,Avenue D & E 8 St,40.72368361,-73.97574813,26433,Subscriber,1997,male,""
316,2018-01-29 15:06:41.151,2018-01-29 15:11:58.081,435,W 21 St & 6 Ave,40.74173969,-73.99415556,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,33425,Subscriber,1996,male,""
660,2015-10-28 08:54:14,2015-10-28 09:05:14,307,Canal St & Rutgers St,40.71427487,-73.98990025,417,Barclay St & Church St,40.71291224,-74.01020234,19690,Subscriber,1952,female,""
474,2018-03-29 21:33:15.297,2018-03-29 21:41:09.453,285,Broadway & E 14 St,40.73454567,-73.99074142,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,17835,Subscriber,1996,female,""
348,2014-08-07 06:38:37,2014-08-07 06:44:25,479,9 Ave & W 45 St,40.76019252,-73.9912551,173,Broadway & W 49 St,40.76064679,-73.98442659,14660,Subscriber,1952,male,""
2523,2013-08-17 17:14:14,2013-08-17 17:56:17,276,Duane St & Greenwich St,40.71748752,-74.0104554,276,Duane St & Greenwich St,40.71748752,-74.0104554,16699,Subscriber,1944,male,""
479,2014-06-23 09:15:27,2014-06-23 09:23:26,360,William St & Pine St,40.70717936,-74.00887308,3002,South End Ave & Liberty St,40.711512,-74.015756,19200,Subscriber,1942,male,""
1950,2015-05-07 19:00:26,2015-05-07 19:32:57,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,2008,Little West St & 1 Pl,40.70569254,-74.01677685,17596,Subscriber,1998,male,""
628,2014-12-29 11:33:10,2014-12-29 11:43:38,521,8 Ave & W 31 St,40.75044999,-73.99481051,496,E 16 St & 5 Ave,40.73726186,-73.99238967,20519,Subscriber,1941,male,""
1226,2017-06-02 20:06:29,2017-06-02 20:26:55,297,E 15 St & 3 Ave,40.734232,-73.986923,412,Forsyth St & Canal St,40.7158155,-73.99422366,28332,Subscriber,2000,male,""
356,2017-11-08 03:40:28,2017-11-08 03:46:24,531,Forsyth St & Broome St,40.71893904,-73.99266288,355,Bayard St & Baxter St,40.71602118,-73.99974372,31213,Subscriber,1997,female,""
1451,2014-02-22 17:08:51,2014-02-22 17:33:02,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,418,Front St & Gold St,40.70224,-73.982578,14795,Subscriber,1951,male,""
312,2015-08-15 17:24:28,2015-08-15 17:29:41,406,Hicks St & Montague St,40.69512845,-73.99595065,314,Cadman Plaza West & Montague St,40.69383,-73.990539,19001,Subscriber,1951,male,""
1025,2017-11-30 10:25:01,2017-11-30 10:42:07,523,W 38 St & 8 Ave,40.75466591,-73.99138152,474,5 Ave & E 29 St,40.7451677,-73.98683077,26749,Subscriber,1951,male,""
461,2017-11-24 09:58:42,2017-11-24 10:06:23,3159,W 67 St & Broadway,40.77492513,-73.98266566,3168,Central Park West & W 85 St,40.78472675,-73.96961715,25991,Subscriber,1951,male,""
110,2016-02-05 19:33:36,2016-02-05 19:35:26,257,Lispenard St & Broadway,40.71939226,-74.00247214,320,Leonard St & Church St,40.717571,-74.005549,17410,Subscriber,1996,female,""
2687,2016-03-25 13:38:32,2016-03-25 14:23:19,3162,W 78 St & Broadway,40.78339981,-73.98093133,3167,Amsterdam Ave & W 73 St,40.779668090073123,-73.980930447578416,21467,Subscriber,1946,male,""
212,2016-09-23 13:44:46,2016-09-23 13:48:18,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,19493,Subscriber,1910,male,""
994,2015-10-12 09:58:21,2015-10-12 10:14:55,312,Allen St & E Houston St,40.722055,-73.989111,417,Barclay St & Church St,40.71291224,-74.01020234,20218,Subscriber,1952,female,""
983,2013-10-30 08:08:07,2013-10-30 08:24:30,513,W 56 St & 10 Ave,40.768254,-73.988639,116,W 17 St & 8 Ave,40.74177603,-74.00149746,15134,Subscriber,1945,male,""
2354,2018-05-03 02:49:44.811,2018-05-03 03:28:59.546,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,25279,Subscriber,1997,male,""
483,2017-07-24 01:22:14,2017-07-24 01:30:18,545,E 23 St & 1 Ave,40.736502,-73.97809472,491,E 24 St & Park Ave S,40.74096374,-73.98602213,29193,Subscriber,1996,female,""
174,2018-04-26 18:35:19.547,2018-04-26 18:38:14.061,410,Suffolk St & Stanton St,40.72066442,-73.98517977,400,Pitt St & Stanton St,40.71926081,-73.98178024,21410,Subscriber,2000,male,""
355,2016-01-07 14:29:41,2016-01-07 14:35:36,128,MacDougal St & Prince St,40.72710258,-74.00297088,383,Greenwich Ave & Charles St,40.735238,-74.000271,15593,Subscriber,1946,male,""
611,2013-07-05 08:42:56,2013-07-05 08:53:07,449,W 52 St & 9 Ave,40.76461837,-73.98789473,512,W 29 St & 9 Ave,40.7500727,-73.99839279,15214,Subscriber,1949,male,""
937,2018-02-21 07:15:59.042,2018-02-21 07:31:36.137,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,20350,Subscriber,1951,male,""
164,2018-01-26 17:02:55.686,2018-01-26 17:05:40.411,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.011295735836029,347,Greenwich St & W Houston St,40.728846,-74.008591,33344,Subscriber,1944,male,""
512,2014-04-17 08:40:52,2014-04-17 08:49:24,435,W 21 St & 6 Ave,40.74173969,-73.99415556,294,Washington Square E,40.73049393,-73.9957214,16258,Subscriber,1946,male,""
481,2016-09-15 18:49:46,2016-09-15 18:57:48,462,W 22 St & 10 Ave,40.74691959,-74.00451887,280,E 10 St & 5 Ave,40.73331967,-73.99510132,24129,Subscriber,1998,male,""
696,2017-08-20 08:24:06,2017-08-20 08:35:43,2012,E 27 St & 1 Ave,40.739445,-73.976806,428,E 3 St & 1 Ave,40.72467721,-73.98783413,28043,Subscriber,1944,male,""
469,2013-09-11 18:56:37,2013-09-11 19:04:26,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,467,Dean St & 4 Ave,40.68312489,-73.97895137,19274,Subscriber,1947,male,""
1032,2016-06-03 19:33:00,2016-06-03 19:50:12,329,Greenwich St & N Moore St,40.72043411,-74.01020609,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,22657,Subscriber,1999,male,""
251,2015-09-13 17:46:33,2015-09-13 17:50:45,470,W 20 St & 8 Ave,40.74345335,-74.00004031,345,W 13 St & 6 Ave,40.73649403,-73.99704374,22815,Subscriber,1996,male,""
261,2016-04-10 14:09:43,2016-04-10 14:14:05,305,E 58 St & 3 Ave,40.76095756,-73.96724467,441,E 52 St & 2 Ave,40.756014,-73.967416,21281,Subscriber,1944,female,""
178,2018-02-26 11:53:37.279,2018-02-26 11:56:36.245,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,247,Perry St & Bleecker St,40.73535398,-74.00483091,20209,Subscriber,1950,male,""
1161,2015-06-30 18:18:00,2015-06-30 18:37:00,475,E 16 St & Irving Pl,40.73524276,-73.98758561,385,E 55 St & 2 Ave,40.75797322,-73.96603308,20869,Subscriber,1951,male,""
935,2015-04-07 18:38:12,2015-04-07 18:53:47,403,E 2 St & 2 Ave,40.72502876,-73.99069656,470,W 20 St & 8 Ave,40.74345335,-74.00004031,17204,Subscriber,1950,male,""
191,2016-03-17 09:08:35,2016-03-17 09:11:47,237,E 11 St & 2 Ave,40.73047309,-73.98672378,439,E 4 St & 2 Ave,40.7262807,-73.98978041,17968,Subscriber,1942,male,""
272,2014-09-08 10:29:59,2014-09-08 10:34:31,462,W 22 St & 10 Ave,40.74691959,-74.00451887,434,9 Ave & W 18 St,40.74317449,-74.00366443,19284,Subscriber,1949,male,""
382,2018-01-22 17:29:42.532,2018-01-22 17:36:05.200,392,Jay St & Tech Pl,40.695065,-73.987167,3429,Hanson Pl & Ashland Pl,40.685068073081773,-73.977907598018632,33105,Subscriber,1997,male,""
601,2018-01-30 20:34:22.523,2018-01-30 20:44:24.241,478,11 Ave & W 41 St,40.76030096,-73.99884222,3635,W 36 St & 9 Ave,40.754623240291053,-73.99516761302948,32581,Subscriber,1936,male,""
306,2016-06-24 13:45:29,2016-06-24 13:50:36,3159,W 67 St & Broadway,40.77492513,-73.98266566,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,16031,Subscriber,1945,male,""
461,2015-05-27 18:58:01,2015-05-27 19:05:42,293,Lafayette St & E 8 St,40.73028666,-73.9907647,394,E 9 St & Avenue C,40.72521311,-73.97768752,18697,Subscriber,1950,male,""
845,2016-04-11 10:13:05,2016-04-11 10:27:10,168,W 18 St & 6 Ave,40.73971301,-73.99456405,303,Mercer St & Spring St,40.72362738,-73.99949601,24202,Subscriber,1948,male,""
328,2014-09-22 17:16:36,2014-09-22 17:22:04,394,E 9 St & Avenue C,40.72521311,-73.97768752,410,Suffolk St & Stanton St,40.72066442,-73.98517977,20901,Subscriber,1996,male,""
630,2015-09-27 17:13:35,2015-09-27 17:24:05,3159,W 67 St & Broadway,40.77492513,-73.98266566,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,24163,Subscriber,1944,male,""
1333,2015-10-06 11:33:45,2015-10-06 11:55:58,3145,E 84 St & Park Ave,40.77862688,-73.95772073,478,11 Ave & W 41 St,40.76030096,-73.99884222,24163,Subscriber,1952,male,""
792,2016-09-18 11:37:26,2016-09-18 11:50:39,3167,Amsterdam Ave & W 73 St,40.779668090073123,-73.980930447578416,3231,E 67 St & Park Ave,40.767800801481322,-73.965920805931091,18015,Subscriber,1951,male,""
3098,2017-08-22 19:13:26,2017-08-22 20:05:04,384,Fulton St & Washington Ave,40.683048,-73.964915,384,Fulton St & Washington Ave,40.683048,-73.964915,25678,Subscriber,1997,male,""
284,2017-12-12 14:58:18,2017-12-12 15:03:02,3458,W 55 St & 6 Ave,40.763093872707969,-73.9783501625061,469,Broadway & W 53 St,40.76344058,-73.98268129,21536,Subscriber,1942,male,""
1106,2015-10-07 14:07:08,2015-10-07 14:25:34,510,W 51 St & 6 Ave,40.7606597,-73.98042047,3168,Central Park West & W 85 St,40.78472675,-73.96961715,21376,Subscriber,1946,male,""
525,2016-09-11 14:55:13,2016-09-11 15:03:59,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,253,W 13 St & 5 Ave,40.73543934,-73.99453948,25687,Subscriber,1997,male,""
228,2016-02-05 15:33:08,2016-02-05 15:36:57,291,Madison St & Montgomery St,40.713126,-73.984844,307,Canal St & Rutgers St,40.71427487,-73.98990025,22506,Subscriber,1996,female,""
989,2013-11-29 16:45:11,2013-11-29 17:01:40,259,South St & Whitehall St,40.70122128,-74.01234218,500,Broadway & W 51 St,40.76228826,-73.98336183,15163,Subscriber,1947,female,""
705,2014-01-06 12:12:51,2014-01-06 12:24:36,546,E 30 St & Park Ave S,40.74444921,-73.98303529,470,W 20 St & 8 Ave,40.74345335,-74.00004031,15907,Subscriber,1997,female,""
1137,2017-11-13 14:34:09,2017-11-13 14:53:06,260,Broad St & Bridge St,40.70365182,-74.01167797,340,Madison St & Clinton St,40.71269042,-73.98776323,32361,Subscriber,1998,male,""
189,2017-07-12 09:55:24,2017-07-12 09:58:34,3435,Grand St & Elizabeth St,40.718822,-73.99596,361,Allen St & Hester St,40.71605866,-73.99190759,29690,Subscriber,1999,male,""
382,2018-04-14 15:07:12.107,2018-04-14 15:13:34.719,468,Broadway & W 56 St,40.7652654,-73.98192338,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,14558,Customer,1997,female,""
498,2017-05-07 21:01:51,2017-05-07 21:10:10,340,Madison St & Clinton St,40.71269042,-73.98776323,224,Spruce St & Nassau St,40.71146364,-74.00552427,28799,Subscriber,1997,male,""
522,2013-12-07 12:24:49,2013-12-07 12:33:31,517,Pershing Square S,40.75149263,-73.97798848,528,2 Ave & E 31 St,40.74290902,-73.97706058,17082,Subscriber,1952,male,""
2301,2015-11-16 15:34:09,2015-11-16 16:12:30,302,Avenue D & E 3 St,40.72082834,-73.97793172,392,Jay St & Tech Pl,40.695065,-73.987167,23277,Subscriber,1997,male,""
345,2017-11-01 13:45:15,2017-11-01 13:51:01,484,W 44 St & 5 Ave,40.75500254,-73.98014437,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,18012,Subscriber,1996,male,""
487,2015-08-07 00:01:22,2015-08-07 00:09:29,331,Pike St & Monroe St,40.71173107,-73.99193043,263,Elizabeth St & Hester St,40.71729,-73.996375,18845,Subscriber,1996,male,""
1058,2017-05-09 17:21:17,2017-05-09 17:38:55,212,W 16 St & The High Line,40.74334935,-74.00681753,504,1 Ave & E 16 St,40.73221853,-73.98165557,15478,Customer,1998,female,""
1788,2015-08-29 10:18:12,2015-08-29 10:48:01,291,Madison St & Montgomery St,40.713126,-73.984844,291,Madison St & Montgomery St,40.713126,-73.984844,22675,Subscriber,1947,male,""
1722,2014-03-28 09:34:18,2014-03-28 10:03:00,422,W 59 St & 10 Ave,40.770513,-73.988038,127,Barrow St & Hudson St,40.73172428,-74.00674436,18363,Subscriber,1948,male,""
1735,2015-03-25 18:08:00,2015-03-25 18:36:00,306,Cliff St & Fulton St,40.70823502,-74.00530063,430,York St & Jay St,40.7014851,-73.98656928,15622,Subscriber,1997,female,""
946,2017-06-27 10:57:46,2017-06-27 11:13:33,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,268,Howard St & Centre St,40.71910537,-73.99973337,25832,Subscriber,1996,male,""
486,2018-03-16 19:03:08.192,2018-03-16 19:11:14.230,3165,Central Park West & W 72 St,40.775793766836657,-73.9762057363987,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,32086,Subscriber,1952,male,""
266,2014-05-27 10:49:50,2014-05-27 10:54:16,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,457,Broadway & W 58 St,40.76695317,-73.98169333,19083,Subscriber,1946,male,""
445,2018-02-21 10:45:45.632,2018-02-21 10:53:10.754,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,19737,Subscriber,1996,male,""
387,2014-02-01 17:15:20,2014-02-01 17:21:47,368,Carmine St & 6 Ave,40.73038599,-74.00214988,375,Mercer St & Bleecker St,40.72679454,-73.99695094,20735,Subscriber,1945,male,""
299,2018-05-06 09:04:26.993,2018-05-06 09:09:26.603,382,University Pl & E 14 St,40.73492695,-73.99200509,3260,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,26112,Subscriber,1997,male,""
200,2017-10-10 09:44:32,2017-10-10 09:47:52,319,Fulton St & Broadway,40.711066,-74.009447,306,Cliff St & Fulton St,40.70823502,-74.00530063,21115,Subscriber,1996,male,""
220,2018-04-18 08:05:39.498,2018-04-18 08:09:19.952,3341,Central Park West & W 102 St,40.795346,-73.96186,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,28696,Subscriber,1998,male,""
1390,2017-10-17 22:27:00,2017-10-17 22:50:11,499,Broadway & W 60 St,40.76915505,-73.98191841,280,E 10 St & 5 Ave,40.73331967,-73.99510132,29135,Subscriber,1996,female,""
302,2014-06-15 11:59:49,2014-06-15 12:04:51,479,9 Ave & W 45 St,40.76019252,-73.9912551,488,W 39 St & 9 Ave,40.75645824,-73.99372222,15616,Subscriber,1952,male,""
218,2014-08-11 07:19:48,2014-08-11 07:23:26,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,153,E 40 St & 5 Ave,40.752062307,-73.9816324043,14647,Subscriber,1946,male,""
1911,2016-04-30 15:30:03,2016-04-30 16:01:54,501,FDR Drive & E 35 St,40.744219,-73.97121214,433,E 13 St & Avenue A,40.72955361,-73.98057249,14789,Subscriber,1996,female,""
499,2016-01-15 12:13:02,2016-01-15 12:21:21,486,Broadway & W 29 St,40.7462009,-73.98855723,446,W 24 St & 7 Ave,40.74487634,-73.99529885,15588,Subscriber,1944,male,""
368,2017-09-24 23:06:12,2017-09-24 23:12:21,3263,Cooper Square & E 7 St,40.729236499100061,-73.990868031978607,394,E 9 St & Avenue C,40.72521311,-73.97768752,17565,Subscriber,1997,male,""
425,2017-06-17 22:30:23,2017-06-17 22:37:29,442,W 27 St & 7 Ave,40.746647,-73.993915,345,W 13 St & 6 Ave,40.73649403,-73.99704374,27534,Subscriber,1996,male,""
757,2017-10-31 17:11:04,2017-10-31 17:23:42,502,Henry St & Grand St,40.714215,-73.981346,445,E 10 St & Avenue A,40.72740794,-73.98142006,28748,Subscriber,1947,female,""
391,2018-01-08 13:53:34.619,2018-01-08 14:00:06.089,362,Broadway & W 37 St,40.75172632,-73.98753523,472,E 32 St & Park Ave,40.7457121,-73.98194829,19000,Subscriber,1997,male,""
195,2017-10-25 20:11:55,2017-10-25 20:15:10,461,E 20 St & 2 Ave,40.73587678,-73.98205027,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17111,Subscriber,1900,male,""
580,2016-07-26 00:36:30,2016-07-26 00:46:11,276,Duane St & Greenwich St,40.71748752,-74.0104554,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17477,Subscriber,1952,male,""
1332,2014-05-02 11:16:25,2014-05-02 11:38:37,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,423,W 54 St & 9 Ave,40.76584941,-73.98690506,19172,Subscriber,1940,male,""
130,2017-11-30 18:45:27,2017-11-30 18:47:37,363,West Thames St,40.70834698,-74.01713445,3002,South End Ave & Liberty St,40.711512,-74.015756,21278,Subscriber,1945,male,""
570,2016-08-16 16:11:47,2016-08-16 16:21:18,295,Pike St & E Broadway,40.71406667,-73.99293911,394,E 9 St & Avenue C,40.72521311,-73.97768752,24310,Subscriber,1997,male,""
729,2014-05-06 11:01:48,2014-05-06 11:13:57,168,W 18 St & 6 Ave,40.73971301,-73.99456405,160,E 37 St & Lexington Ave,40.748238,-73.978311,14780,Subscriber,1951,male,""
447,2017-08-28 12:26:27,2017-08-28 12:33:54,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,433,E 13 St & Avenue A,40.72955361,-73.98057249,27909,Subscriber,1952,male,""
341,2017-06-14 13:39:25,2017-06-14 13:45:06,238,Bank St & Washington St,40.7361967,-74.00859207,3428,8 Ave & W 16 St,40.740983,-74.001702,26129,Subscriber,1950,female,""
265,2016-03-23 12:29:01,2016-03-23 12:33:26,312,Allen St & Stanton St,40.722055,-73.989111,263,Elizabeth St & Hester St,40.71729,-73.996375,24235,Subscriber,1941,female,""
444,2017-07-13 10:20:28,2017-07-13 10:27:53,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,439,E 4 St & 2 Ave,40.7262807,-73.98978041,29011,Subscriber,2001,male,""
794,2017-06-24 15:53:09,2017-06-24 16:06:24,347,Greenwich St & W Houston St,40.728846,-74.008591,335,Washington Pl & Broadway,40.72903917,-73.99404649,28908,Subscriber,1940,male,""
862,2016-08-01 11:34:46,2016-08-01 11:49:09,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,476,E 31 St & 3 Ave,40.74394314,-73.97966069,25549,Subscriber,1949,male,""
626,2017-11-26 13:27:26,2017-11-26 13:37:53,3282,5 Ave & E 88 St,40.78307,-73.95939,3139,E 72 St & Park Ave,40.771182875406581,-73.964094221591949,30944,Subscriber,1945,male,""
1373,2017-11-28 17:46:00,2017-11-28 18:08:53,514,12 Ave & W 40 St,40.76087502,-74.00277668,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,15263,Subscriber,1948,male,""
315,2015-11-15 19:57:46,2015-11-15 20:03:01,346,Bank St & Hudson St,40.73652889,-74.00618026,345,W 13 St & 6 Ave,40.73649403,-73.99704374,16173,Subscriber,1951,male,""
646,2018-03-22 16:33:21.670,2018-03-22 16:44:07.962,308,St James Pl & Oliver St,40.71307916,-73.99851193,403,E 2 St & 2 Ave,40.72502876,-73.99069656,33376,Subscriber,1938,male,""
1367,2015-07-10 21:04:45,2015-07-10 21:27:32,306,Cliff St & Fulton St,40.70823502,-74.00530063,306,Cliff St & Fulton St,40.70823502,-74.00530063,22304,Subscriber,1996,male,""
839,2018-02-09 09:16:18.985,2018-02-09 09:30:18.425,259,South St & Whitehall St,40.70122128,-74.01234218,417,Barclay St & Church St,40.71291224,-74.01020234,16043,Subscriber,1949,female,""
1225,2015-01-21 07:40:00,2015-01-21 08:00:00,315,South St & Gouverneur Ln,40.70355377,-74.00670227,351,Front St & Maiden Ln,40.70530954,-74.00612572,19842,Subscriber,1951,female,""
233,2013-08-03 15:09:26,2013-08-03 15:13:19,307,Canal St & Rutgers St,40.71427487,-73.98990025,311,Norfolk St & Broome St,40.7172274,-73.98802084,15319,Subscriber,1946,male,""
949,2015-04-15 15:19:05,2015-04-15 15:34:54,174,E 25 St & 1 Ave,40.7381765,-73.97738662,128,MacDougal St & Prince St,40.72710258,-74.00297088,15255,Subscriber,1998,male,""
502,2017-09-19 08:47:40,2017-09-19 08:56:02,254,W 11 St & 6 Ave,40.73532427,-73.99800419,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,17074,Subscriber,1952,male,""
1532,2018-03-17 12:58:51.101,2018-03-17 13:24:23.840,3472,W 15 St & 10 Ave,40.742753828659026,-74.007473587989807,447,8 Ave & W 52 St,40.76370739,-73.9851615,26786,Customer,1996,female,""
765,2014-05-27 09:15:20,2014-05-27 09:28:05,339,Avenue D & E 12 St,40.72580614,-73.97422494,307,Canal St & Rutgers St,40.71427487,-73.98990025,19148,Subscriber,1950,male,""
416,2018-04-27 16:54:18.296,2018-04-27 17:01:14.982,497,E 17 St & Broadway,40.73704984,-73.99009296,504,1 Ave & E 16 St,40.73221853,-73.98165557,30535,Subscriber,1951,female,""
691,2014-04-22 10:36:06,2014-04-22 10:47:37,212,W 16 St & The High Line,40.74334935,-74.00681753,345,W 13 St & 6 Ave,40.73649403,-73.99704374,16769,Subscriber,1950,male,""
1640,2017-09-16 09:36:28,2017-09-16 10:03:49,3320,Central Park West & W 100 St,40.793393,-73.9635556,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,29787,Subscriber,1946,female,""
1244,2017-11-19 03:02:35,2017-11-19 03:23:20,355,Bayard St & Baxter St,40.71602118,-73.99974372,308,St James Pl & Oliver St,40.71307916,-73.99851193,29748,Subscriber,1997,female,""
1786,2017-10-26 14:14:31,2017-10-26 14:44:17,412,Forsyth St & Canal St,40.7158155,-73.99422366,482,W 15 St & 7 Ave,40.73935542,-73.99931783,32367,Subscriber,1947,male,""
418,2014-11-08 16:00:53,2014-11-08 16:07:51,350,Clinton St & Grand St,40.71559509,-73.9870295,265,Stanton St & Chrystie St,40.72229346,-73.99147535,19018,Subscriber,1948,male,""
592,2018-02-08 07:49:17.444,2018-02-08 07:59:09.621,3168,Central Park West & W 85 St,40.78472675,-73.96961715,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,30634,Subscriber,1952,male,""
1363,2014-11-10 16:02:14,2014-11-10 16:24:57,512,W 29 St & 9 Ave,40.7500727,-73.99839279,387,Centre St & Chambers St,40.71273266,-74.0046073,19834,Subscriber,1938,male,""
3011,2017-06-28 06:20:28,2017-06-28 07:10:39,385,E 55 St & 2 Ave,40.75797322,-73.96603308,385,E 55 St & 2 Ave,40.75797322,-73.96603308,18956,Subscriber,1947,male,""
338,2018-03-12 20:02:41.884,2018-03-12 20:08:20.137,447,8 Ave & W 52 St,40.76370739,-73.9851615,479,9 Ave & W 45 St,40.76019252,-73.9912551,15109,Subscriber,1952,male,""
185,2018-04-24 17:06:22.722,2018-04-24 17:09:28.411,3438,E 76 St & 3 Ave,40.772248537721744,-73.958421349525452,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,25680,Subscriber,1943,male,""
519,2014-10-26 18:44:17,2014-10-26 18:52:56,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,411,E 6 St & Avenue D,40.72228087,-73.97668709,15196,Subscriber,1950,male,""
2164,2017-09-22 10:44:44,2017-09-22 11:20:49,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,320,Leonard St & Church St,40.717571,-74.005549,30362,Subscriber,1998,female,""
1500,2018-05-05 13:26:57.503,2018-05-05 13:51:57.835,523,W 38 St & 8 Ave,40.75466591,-73.99138152,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.011295735836029,28784,Customer,1900,male,""
270,2014-06-28 07:23:26,2014-06-28 07:27:56,511,E 14 St & Avenue B,40.72938685,-73.97772429,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,19845,Subscriber,1949,female,""
161,2014-12-05 14:46:02,2014-12-05 14:48:43,294,Washington Square E,40.73049393,-73.9957214,375,Mercer St & Bleecker St,40.72679454,-73.99695094,18570,Subscriber,1996,male,""
629,2018-03-30 15:56:57.484,2018-03-30 16:07:26.982,394,E 9 St & Avenue C,40.72521311,-73.97768752,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,25324,Subscriber,1950,male,""
1002,2016-09-25 15:09:56,2016-09-25 15:26:38,435,W 21 St & 6 Ave,40.74173969,-73.99415556,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,23896,Subscriber,1947,male,""
469,2014-06-22 18:58:48,2014-06-22 19:06:37,511,E 14 St & Avenue B,40.72938685,-73.97772429,401,Allen St & Rivington St,40.72019576,-73.98997825,21083,Subscriber,1900,male,""
967,2016-07-06 07:25:22,2016-07-06 07:41:30,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,508,W 46 St & 11 Ave,40.76341379,-73.99667444,17524,Subscriber,1952,female,""
420,2015-09-29 11:14:06,2015-09-29 11:21:07,509,9 Ave & W 22 St,40.7454973,-74.00197139,521,8 Ave & W 31 St,40.750967348715982,-73.994442075490952,17148,Subscriber,1951,male,""
654,2013-09-17 08:54:05,2013-09-17 09:04:59,500,Broadway & W 51 St,40.76228826,-73.98336183,464,E 56 St & 3 Ave,40.75934501,-73.96759673,14763,Subscriber,1949,male,""
1604,2017-10-19 08:30:17,2017-10-19 08:57:01,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,341,Stanton St & Mangin St,40.71782143,-73.97628939,20861,Subscriber,2000,male,""
1118,2017-06-05 17:13:29,2017-06-05 17:32:08,472,E 32 St & Park Ave,40.7457121,-73.98194829,349,Rivington St & Ridge St,40.71850211,-73.98329859,16873,Subscriber,1949,male,""
405,2015-10-16 10:10:56,2015-10-16 10:17:42,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,15706,Subscriber,1952,female,""
